"time_value","geo_type","geo_value","rsv_pct_positive","flu_pct_positive","sarscov2_pct_positive","Season"
"2021-01-16","province","ns",0,0,NA,"2020-2021"
"2021-01-16","province","nl",0.48,0,NA,"2020-2021"
"2021-01-16","province","nb",0,0,NA,"2020-2021"
"2021-01-16","province","mb",0.23,0,NA,"2020-2021"
"2021-01-16","province","ab",0,0.06,NA,"2020-2021"
"2021-01-16","province","pe",0,0,NA,"2020-2021"
"2021-01-16","province","sk",0,0,NA,"2020-2021"
"2021-01-16","territory","yk",0,0,NA,"2020-2021"
"2021-01-16","territory","nu",0,0,NA,"2020-2021"
"2021-01-16","territory","nt",0,0,NA,"2020-2021"
"2021-01-09","province","mb",0.34,0,NA,"2020-2021"
"2021-01-09","province","sk",0,0,NA,"2020-2021"
"2021-01-09","province","pe",0,0,NA,"2020-2021"
"2021-01-09","province","ns",0,0,NA,"2020-2021"
"2021-01-09","province","nl",0,0,NA,"2020-2021"
"2021-01-09","province","nb",0,0,NA,"2020-2021"
"2021-01-09","territory","yk",0,0,NA,"2020-2021"
"2021-01-09","territory","nu",0,0,NA,"2020-2021"
"2021-01-09","territory","nt",0,0,NA,"2020-2021"
"2021-01-09","province","ab",0,0,NA,"2020-2021"
"2021-01-02","province","ns",0,0,NA,"2020-2021"
"2020-12-26","province","nl",0,0,NA,"2020-2021"
"2020-12-26","territory","nu",0,0,NA,"2020-2021"
"2020-12-26","territory","nt",0,0,NA,"2020-2021"
"2020-12-26","province","ns",0,0,NA,"2020-2021"
"2020-12-26","province","nb",0,0,NA,"2020-2021"
"2020-12-26","province","mb",0,0,NA,"2020-2021"
"2021-01-02","province","nl",0.34,0,NA,"2020-2021"
"2020-12-26","territory","yk",0,0,NA,"2020-2021"
"2021-01-02","province","ab",0,0.04,NA,"2020-2021"
"2020-12-26","province","sk",0,0,NA,"2020-2021"
"2020-12-26","province","pe",0,0,NA,"2020-2021"
"2021-01-02","province","mb",0.07,0,NA,"2020-2021"
"2021-01-02","province","nb",0,0,NA,"2020-2021"
"2020-12-26","province","ab",0,0,NA,"2020-2021"
"2021-01-02","territory","yk",0,0,NA,"2020-2021"
"2021-01-02","province","sk",0,0,NA,"2020-2021"
"2021-01-02","territory","nt",0,0,NA,"2020-2021"
"2021-01-02","territory","nu",0,0,NA,"2020-2021"
"2021-01-02","province","pe",0,0,NA,"2020-2021"
"2020-12-19","province","nb",0,0.04,NA,"2020-2021"
"2020-12-19","province","ns",0,0,NA,"2020-2021"
"2020-12-19","province","nl",0,0,NA,"2020-2021"
"2020-12-19","province","mb",0.24,0,NA,"2020-2021"
"2020-12-19","province","ab",0,0.03,NA,"2020-2021"
"2020-12-19","territory","nt",0,0,NA,"2020-2021"
"2020-12-19","province","sk",0,0,NA,"2020-2021"
"2020-12-19","territory","yk",0,0,NA,"2020-2021"
"2020-12-19","province","pe",0,0,NA,"2020-2021"
"2020-12-19","territory","nu",0,0,NA,"2020-2021"
"2020-12-12","province","sk",0,0,NA,"2020-2021"
"2020-12-12","province","pe",0,0,NA,"2020-2021"
"2020-12-12","territory","nt",0,0,NA,"2020-2021"
"2020-12-12","territory","yk",0,0,NA,"2020-2021"
"2020-12-12","territory","nu",0,0,NA,"2020-2021"
"2020-12-12","province","ab",0,0,NA,"2020-2021"
"2020-12-12","province","ns",0,0,NA,"2020-2021"
"2020-12-12","province","nl",0,0,NA,"2020-2021"
"2020-12-12","province","nb",0,0,NA,"2020-2021"
"2020-12-12","province","mb",0.27,0.04,NA,"2020-2021"
"2020-12-05","territory","nu",0,0,NA,"2020-2021"
"2020-12-05","territory","nt",0,0,NA,"2020-2021"
"2020-12-05","province","pe",0,0,NA,"2020-2021"
"2020-12-05","province","nb",0,0,NA,"2020-2021"
"2020-12-05","territory","yk",0,0,NA,"2020-2021"
"2020-12-05","province","nl",0,0,NA,"2020-2021"
"2020-12-05","province","ns",0,0,NA,"2020-2021"
"2020-12-05","province","ab",0,0.02,NA,"2020-2021"
"2020-12-05","province","sk",0.51,0,NA,"2020-2021"
"2020-12-05","province","mb",0.22,0,NA,"2020-2021"
"2020-11-28","province","ab",0,0,NA,"2020-2021"
"2020-11-28","province","pe",0,0,NA,"2020-2021"
"2020-11-28","province","ns",0,0,NA,"2020-2021"
"2020-11-28","province","nl",0,0,NA,"2020-2021"
"2020-11-28","province","nb",NA,NA,NA,"2020-2021"
"2020-11-28","province","mb",0.09,0,NA,"2020-2021"
"2020-11-28","province","sk",0,0,NA,"2020-2021"
"2020-11-28","territory","yk",0,0.15,NA,"2020-2021"
"2020-11-28","territory","nu",0,0,NA,"2020-2021"
"2020-11-28","territory","nt",0,0,NA,"2020-2021"
"2020-11-21","territory","nt",0,0,NA,"2020-2021"
"2020-11-21","territory","nu",0,0,NA,"2020-2021"
"2020-11-21","province","nb",0,0,NA,"2020-2021"
"2020-11-21","province","mb",0.15,0,NA,"2020-2021"
"2020-11-21","territory","yk",0,0,NA,"2020-2021"
"2020-11-21","province","nl",0,0,NA,"2020-2021"
"2020-11-21","province","ns",0,0,NA,"2020-2021"
"2020-11-21","province","pe",0,0,NA,"2020-2021"
"2020-11-21","province","sk",0,0,NA,"2020-2021"
"2020-11-21","province","ab",0,0,NA,"2020-2021"
"2020-11-14","province","ab",0,0,NA,"2020-2021"
"2020-11-14","territory","yk",0,1.55,NA,"2020-2021"
"2020-11-14","territory","nu",0,0,NA,"2020-2021"
"2020-11-14","territory","nt",0,0,NA,"2020-2021"
"2020-11-14","province","mb",0.27,0,NA,"2020-2021"
"2020-11-14","province","pe",0,0,NA,"2020-2021"
"2020-11-14","province","sk",0,0,NA,"2020-2021"
"2020-11-14","province","ns",0,0,NA,"2020-2021"
"2020-11-14","province","nl",0,0,NA,"2020-2021"
"2020-11-14","province","nb",0,0,NA,"2020-2021"
"2020-11-07","province","pe",4.76,0,NA,"2020-2021"
"2020-11-07","province","ab",0,0,NA,"2020-2021"
"2020-11-07","province","mb",0,0,NA,"2020-2021"
"2020-11-07","province","nb",0,0,NA,"2020-2021"
"2020-11-07","province","nl",0.37,0,NA,"2020-2021"
"2020-11-07","province","ns",0,0,NA,"2020-2021"
"2020-11-07","province","sk",0,0,NA,"2020-2021"
"2020-11-07","territory","yk",0,1.57,NA,"2020-2021"
"2020-11-07","territory","nt",0,0,NA,"2020-2021"
"2020-11-07","territory","nu",0,0,NA,"2020-2021"
"2020-10-31","territory","yk",0.97,1.94,NA,"2020-2021"
"2020-10-31","territory","nu",0,0,NA,"2020-2021"
"2020-10-31","territory","nt",0,0,NA,"2020-2021"
"2020-10-31","province","mb",0.26,0,NA,"2020-2021"
"2020-10-31","province","sk",0,0,NA,"2020-2021"
"2020-10-31","province","nb",0,0,NA,"2020-2021"
"2020-10-31","province","nl",0,0,NA,"2020-2021"
"2020-10-31","province","pe",0,0,NA,"2020-2021"
"2020-10-31","province","ns",0,0,NA,"2020-2021"
"2020-10-31","province","ab",0,0,NA,"2020-2021"
"2020-10-24","province","pe",0,0,NA,"2020-2021"
"2020-10-24","territory","nu",0,0,NA,"2020-2021"
"2020-10-24","territory","nt",0,0,NA,"2020-2021"
"2020-10-24","territory","yk",0,0,NA,"2020-2021"
"2020-10-24","province","mb",0.71,0,NA,"2020-2021"
"2020-10-24","province","ns",0,0,NA,"2020-2021"
"2020-10-24","province","sk",0,0,NA,"2020-2021"
"2020-10-24","province","nb",0,0,NA,"2020-2021"
"2020-10-24","province","nl",0,0,NA,"2020-2021"
"2020-10-24","province","ab",0,0,NA,"2020-2021"
"2020-10-17","province","nb",0,0,NA,"2020-2021"
"2020-10-17","province","mb",0.87,0,NA,"2020-2021"
"2020-10-17","province","nl",0,0,NA,"2020-2021"
"2020-10-17","province","ns",0,0,NA,"2020-2021"
"2020-10-17","province","sk",0,0,NA,"2020-2021"
"2020-10-17","province","pe",0,0,NA,"2020-2021"
"2020-10-17","territory","nt",0,0,NA,"2020-2021"
"2020-10-17","territory","nu",0,0,NA,"2020-2021"
"2020-10-17","territory","yk",0,0,NA,"2020-2021"
"2020-10-17","province","ab",0,0,NA,"2020-2021"
"2020-10-10","territory","yk",0,0,NA,"2020-2021"
"2020-10-10","territory","nu",0,0,NA,"2020-2021"
"2020-10-10","territory","nt",0,0,NA,"2020-2021"
"2020-10-10","province","sk",0,0,NA,"2020-2021"
"2020-10-10","province","ns",0,0,NA,"2020-2021"
"2020-10-10","province","nl",0,0,NA,"2020-2021"
"2020-10-10","province","nb",0,0,NA,"2020-2021"
"2020-10-10","province","mb",0.55,0,NA,"2020-2021"
"2020-10-10","province","pe",0,0,NA,"2020-2021"
"2020-10-10","province","ab",0,0,NA,"2020-2021"
"2020-10-03","province","sk",0,0,NA,"2020-2021"
"2020-10-03","territory","nt",0,0,NA,"2020-2021"
"2020-10-03","territory","nu",0,0,NA,"2020-2021"
"2020-10-03","territory","yk",0,0,NA,"2020-2021"
"2020-10-03","province","ns",0,0,NA,"2020-2021"
"2020-10-03","province","mb",0.49,0,NA,"2020-2021"
"2020-10-03","province","ab",0,0,NA,"2020-2021"
"2020-10-03","province","pe",0,0,NA,"2020-2021"
"2020-10-03","province","nb",0,0,NA,"2020-2021"
"2020-10-03","province","nl",0.53,0,NA,"2020-2021"
"2020-09-26","province","pe",0,0,NA,"2020-2021"
"2020-09-26","territory","nt",0,0,NA,"2020-2021"
"2020-09-26","province","mb",0,0,NA,"2020-2021"
"2020-09-26","province","nb",0,0,NA,"2020-2021"
"2020-09-26","province","ab",0,0,NA,"2020-2021"
"2020-09-26","province","nl",0.31,0,NA,"2020-2021"
"2020-09-26","province","ns",0,0,NA,"2020-2021"
"2020-09-26","territory","yk",0,0,NA,"2020-2021"
"2020-09-26","territory","nu",0,0,NA,"2020-2021"
"2020-09-26","province","sk",0,0,NA,"2020-2021"
"2020-09-19","province","sk",1.67,0,NA,"2020-2021"
"2020-09-19","province","nb",0,0,NA,"2020-2021"
"2020-09-19","province","nl",0,0,NA,"2020-2021"
"2020-09-19","province","ns",0,0,NA,"2020-2021"
"2020-09-19","province","mb",0.37,0,NA,"2020-2021"
"2020-09-19","province","ab",0,0,NA,"2020-2021"
"2020-09-19","territory","nu",0,0,NA,"2020-2021"
"2020-09-19","territory","yk",0,0,NA,"2020-2021"
"2020-09-19","province","pe",0,0,NA,"2020-2021"
"2020-09-19","territory","nt",0,0,NA,"2020-2021"
"2020-09-12","province","mb",0.26,0,NA,"2020-2021"
"2020-09-12","province","nb",0,0,NA,"2020-2021"
"2020-09-12","province","nl",0,0,NA,"2020-2021"
"2020-09-12","province","ns",0,0,NA,"2020-2021"
"2020-09-12","province","pe",0,0,NA,"2020-2021"
"2020-09-12","province","ab",0,0,NA,"2020-2021"
"2020-09-12","province","sk",0,0,NA,"2020-2021"
"2020-09-12","territory","nu",0,0,NA,"2020-2021"
"2020-09-12","territory","yk",0,0,NA,"2020-2021"
"2020-09-12","territory","nt",0,0,NA,"2020-2021"
"2020-09-05","province","pe",0,0,NA,"2020-2021"
"2020-09-05","territory","yk",0.99,0,NA,"2020-2021"
"2020-09-05","territory","nu",0,0,NA,"2020-2021"
"2020-09-05","territory","nt",0,0,NA,"2020-2021"
"2020-09-05","province","ab",0,0,NA,"2020-2021"
"2020-09-05","province","ns",0,0,NA,"2020-2021"
"2020-09-05","province","sk",0,0,NA,"2020-2021"
"2020-09-05","province","nb",0,0,NA,"2020-2021"
"2020-09-05","province","mb",0,0,NA,"2020-2021"
"2020-09-05","province","nl",0,0,NA,"2020-2021"
"2020-08-29","territory","nu",0,0,NA,"2020-2021"
"2020-08-29","territory","nt",0,0,NA,"2020-2021"
"2020-08-29","province","mb",0,0,NA,"2020-2021"
"2020-08-29","province","nb",0,0,NA,"2020-2021"
"2020-08-29","province","nl",0,0,NA,"2020-2021"
"2020-08-29","province","ns",0,0,NA,"2020-2021"
"2020-08-29","province","pe",0,0,NA,"2020-2021"
"2020-08-29","province","sk",0,0,NA,"2020-2021"
"2020-08-29","province","ab",0,0,NA,"2020-2021"
"2020-08-29","territory","yk",0,0,NA,"2020-2021"
"2022-08-27","territory","yk",0,0,NA,"2021-2022"
"2021-09-11","nation","ca",6.61,0.01,NA,"2021-2022"
"2022-07-09","region","prairies",1.54,1.05,NA,"2021-2022"
"2022-03-05","region","prairies",5.81,0.38,NA,"2021-2022"
"2022-03-05","region","atlantic",1.83,0,NA,"2021-2022"
"2022-03-05","province","qc",0.95,0,NA,"2021-2022"
"2022-03-05","province","on",1.03,0.11,NA,"2021-2022"
"2022-07-09","region","territories",15.15,0.61,NA,"2021-2022"
"2021-10-02","province","qc",53.53,0,NA,"2021-2022"
"2022-03-05","province","bc",1.92,0.05,NA,"2021-2022"
"2022-03-05","nation","ca",2.5,0.12,NA,"2021-2022"
"2022-02-26","region","territories",0.88,0,NA,"2021-2022"
"2022-02-26","region","prairies",5.04,0.04,NA,"2021-2022"
"2022-02-26","region","atlantic",1.57,0,NA,"2021-2022"
"2021-10-02","region","atlantic",0.1,0,NA,"2021-2022"
"2022-07-16","province","on",2.06,0.52,NA,"2021-2022"
"2022-02-26","province","qc",0.34,0.45,NA,"2021-2022"
"2022-07-16","nation","ca",1.4,0.79,NA,"2021-2022"
"2022-02-26","province","on",1.21,0.17,NA,"2021-2022"
"2022-02-26","province","bc",1.67,0.02,NA,"2021-2022"
"2022-02-26","nation","ca",2.12,0.08,NA,"2021-2022"
"2022-02-19","region","territories",0.89,0,NA,"2021-2022"
"2021-10-02","region","prairies",0.44,0.03,NA,"2021-2022"
"2022-07-16","province","bc",0.98,1.12,NA,"2021-2022"
"2022-02-19","region","prairies",5.39,0.04,NA,"2021-2022"
"2022-02-19","region","atlantic",1.6,0,NA,"2021-2022"
"2022-02-19","province","qc",0.74,0,NA,"2021-2022"
"2022-02-19","province","on",0.98,0.05,NA,"2021-2022"
"2022-03-05","region","territories",0.92,0,NA,"2021-2022"
"2022-03-12","nation","ca",3.1,0.16,NA,"2021-2022"
"2021-10-02","province","on",7.42,0,NA,"2021-2022"
"2022-03-12","province","bc",1.94,0.11,NA,"2021-2022"
"2022-03-26","region","atlantic",1.27,0.08,NA,"2021-2022"
"2022-07-09","province","bc",0.95,1.49,NA,"2021-2022"
"2022-03-26","province","qc",0.36,0.93,NA,"2021-2022"
"2021-09-25","region","territories",0,0,NA,"2021-2022"
"2022-03-26","province","on",0.96,0.28,NA,"2021-2022"
"2022-03-26","province","bc",1.76,0.66,NA,"2021-2022"
"2022-03-26","nation","ca",3.79,0.86,NA,"2021-2022"
"2022-03-19","region","territories",4.39,0,NA,"2021-2022"
"2022-03-19","region","prairies",9.12,0.54,NA,"2021-2022"
"2022-03-19","region","atlantic",2.8,0,NA,"2021-2022"
"2021-10-02","nation","ca",8.48,0.01,NA,"2021-2022"
"2022-03-19","province","qc",0.85,0.44,NA,"2021-2022"
"2021-09-11","province","bc",0.54,0,NA,"2021-2022"
"2022-07-09","province","on",1.27,0.6,NA,"2021-2022"
"2022-03-19","province","on",1.27,0.24,NA,"2021-2022"
"2022-03-19","province","bc",2.07,0.14,NA,"2021-2022"
"2022-03-19","nation","ca",3.71,0.27,NA,"2021-2022"
"2022-03-12","region","territories",1.53,0,NA,"2021-2022"
"2021-10-02","province","bc",1.49,0,NA,"2021-2022"
"2022-07-09","province","qc",0.68,0.8,NA,"2021-2022"
"2022-03-12","region","prairies",8.09,0.35,NA,"2021-2022"
"2022-03-12","region","atlantic",1.86,0,NA,"2021-2022"
"2022-03-12","province","qc",0.42,0.29,NA,"2021-2022"
"2022-03-12","province","on",1.08,0.06,NA,"2021-2022"
"2022-07-09","region","atlantic",3.36,3.59,NA,"2021-2022"
"2022-02-19","province","bc",1.6,0,NA,"2021-2022"
"2021-10-02","region","territories",0,0,NA,"2021-2022"
"2022-03-26","region","territories",5.01,0.26,NA,"2021-2022"
"2022-01-22","nation","ca",3.42,0.05,NA,"2021-2022"
"2021-10-09","province","qc",39.36,0.12,NA,"2021-2022"
"2022-07-23","province","bc",0.94,0.74,NA,"2021-2022"
"2022-01-29","nation","ca",2.33,0.05,NA,"2021-2022"
"2022-01-22","region","territories",2.13,0,NA,"2021-2022"
"2022-01-22","region","prairies",3.3,0.07,NA,"2021-2022"
"2022-01-22","region","atlantic",3.54,0,NA,"2021-2022"
"2022-01-22","province","qc",1.37,0.16,NA,"2021-2022"
"2022-07-23","province","on",1.38,0.16,NA,"2021-2022"
"2022-01-22","province","on",3.24,0.08,NA,"2021-2022"
"2021-10-09","region","atlantic",0.38,0,NA,"2021-2022"
"2022-01-22","province","bc",3.9,0.01,NA,"2021-2022"
"2021-09-04","region","prairies",0.04,0.04,NA,"2021-2022"
"2022-01-15","region","territories",1.54,0,NA,"2021-2022"
"2022-02-19","nation","ca",2.16,0.02,NA,"2021-2022"
"2022-01-15","region","prairies",4.1,0.16,NA,"2021-2022"
"2022-01-15","region","atlantic",6.67,0.19,NA,"2021-2022"
"2022-07-23","province","qc",1.13,0.46,NA,"2021-2022"
"2021-10-09","region","prairies",0.65,0,NA,"2021-2022"
"2022-01-15","province","qc",2.1,0.21,NA,"2021-2022"
"2022-01-15","province","on",4.79,0.03,NA,"2021-2022"
"2022-07-23","region","atlantic",2.66,0.65,NA,"2021-2022"
"2022-01-15","province","bc",4.82,0.11,NA,"2021-2022"
"2022-01-15","nation","ca",4.32,0.12,NA,"2021-2022"
"2022-01-08","region","territories",2.19,0,NA,"2021-2022"
"2021-10-09","region","territories",0,0,NA,"2021-2022"
"2022-07-23","region","prairies",1.79,1.18,NA,"2021-2022"
"2022-01-29","province","bc",2.03,0.03,NA,"2021-2022"
"2022-01-29","province","on",1.61,0,NA,"2021-2022"
"2022-07-23","nation","ca",1.48,0.68,NA,"2021-2022"
"2022-01-29","province","qc",1.21,0.26,NA,"2021-2022"
"2022-02-12","region","territories",1.56,0,NA,"2021-2022"
"2022-02-12","region","prairies",4.44,0.03,NA,"2021-2022"
"2022-07-16","province","qc",1,0.62,NA,"2021-2022"
"2022-02-12","region","atlantic",1.7,0,NA,"2021-2022"
"2022-02-12","province","qc",1.47,0.1,NA,"2021-2022"
"2022-06-11","region","territories",23.97,24.28,NA,"2021-2022"
"2021-10-09","nation","ca",8.53,0.02,NA,"2021-2022"
"2022-07-16","region","atlantic",2.96,1.58,NA,"2021-2022"
"2022-02-12","province","bc",1.64,0.07,NA,"2021-2022"
"2022-02-12","nation","ca",2.1,0.05,NA,"2021-2022"
"2022-02-05","region","territories",1.46,0,NA,"2021-2022"
"2022-02-05","region","prairies",3.16,0.1,NA,"2021-2022"
"2021-09-04","region","territories",0,0,NA,"2021-2022"
"2022-02-05","region","atlantic",1.51,0,NA,"2021-2022"
"2021-10-09","province","bc",1.59,0,NA,"2021-2022"
"2022-07-16","region","prairies",1.01,0.35,NA,"2021-2022"
"2022-02-05","province","qc",1.05,0.12,NA,"2021-2022"
"2022-02-05","province","on",1.65,0.05,NA,"2021-2022"
"2022-02-05","province","bc",2.17,0,NA,"2021-2022"
"2022-02-05","nation","ca",2.19,0.04,NA,"2021-2022"
"2022-07-16","region","territories",6.8,1.36,NA,"2021-2022"
"2022-01-29","region","territories",1.65,0,NA,"2021-2022"
"2021-10-09","province","on",9.43,0,NA,"2021-2022"
"2022-01-29","region","prairies",3.3,0.07,NA,"2021-2022"
"2022-01-29","region","atlantic",3.32,0,NA,"2021-2022"
"2022-03-26","region","prairies",10.96,1.94,NA,"2021-2022"
"2022-04-02","nation","ca",4,1.52,NA,"2021-2022"
"2022-01-08","region","atlantic",6.61,0,NA,"2021-2022"
"2022-05-14","region","territories",19.57,36.1,NA,"2021-2022"
"2021-09-18","province","on",5.07,0.06,NA,"2021-2022"
"2022-06-18","region","prairies",3.23,4.27,NA,"2021-2022"
"2022-05-21","region","territories",26.14,24.43,NA,"2021-2022"
"2022-05-21","region","prairies",4.92,11.52,NA,"2021-2022"
"2022-05-21","region","atlantic",1.69,7.53,NA,"2021-2022"
"2022-06-18","region","territories",22.7,16.22,NA,"2021-2022"
"2022-05-21","province","qc",0.14,17.33,NA,"2021-2022"
"2022-05-21","province","on",1.13,5.67,NA,"2021-2022"
"2022-05-21","province","bc",1.62,2.87,NA,"2021-2022"
"2021-09-18","province","qc",40.76,0,NA,"2021-2022"
"2022-05-21","nation","ca",2.52,10.35,NA,"2021-2022"
"2021-09-11","region","atlantic",0.6,0,NA,"2021-2022"
"2022-06-25","nation","ca",1.82,3.03,NA,"2021-2022"
"2022-06-25","province","qc",0.77,2.99,NA,"2021-2022"
"2022-05-14","region","prairies",5.44,10.46,NA,"2021-2022"
"2022-05-14","region","atlantic",1.32,7.22,NA,"2021-2022"
"2022-05-14","province","qc",0.13,24.33,NA,"2021-2022"
"2021-09-18","region","atlantic",0.4,0,NA,"2021-2022"
"2022-06-25","province","bc",1.34,2.2,NA,"2021-2022"
"2022-05-14","province","on",0.77,6.44,NA,"2021-2022"
"2022-05-14","province","bc",1.66,2.44,NA,"2021-2022"
"2022-05-14","nation","ca",2.4,12.63,NA,"2021-2022"
"2022-06-25","province","on",1.51,1.27,NA,"2021-2022"
"2022-05-07","region","territories",13.08,23.08,NA,"2021-2022"
"2022-05-07","region","prairies",6.42,10.3,NA,"2021-2022"
"2021-09-18","region","prairies",0.24,0.06,NA,"2021-2022"
"2022-05-28","nation","ca",2.25,9.77,NA,"2021-2022"
"2022-05-28","province","bc",1.52,3.34,NA,"2021-2022"
"2022-05-28","province","on",1.21,4.98,NA,"2021-2022"
"2022-06-18","region","atlantic",2.12,14.09,NA,"2021-2022"
"2022-06-11","region","prairies",3.19,7.85,NA,"2021-2022"
"2022-06-11","region","atlantic",1.86,8.98,NA,"2021-2022"
"2022-06-11","province","qc",0.27,7.72,NA,"2021-2022"
"2022-06-18","nation","ca",1.95,5.01,NA,"2021-2022"
"2021-09-11","region","territories",0.34,0,NA,"2021-2022"
"2022-06-11","province","on",1.61,3.63,NA,"2021-2022"
"2022-06-11","province","bc",1.66,3.83,NA,"2021-2022"
"2022-06-18","province","bc",1.43,2.46,NA,"2021-2022"
"2022-06-11","nation","ca",2.1,7.01,NA,"2021-2022"
"2022-06-04","region","territories",20.41,28.23,NA,"2021-2022"
"2022-06-04","region","prairies",4.44,9.26,NA,"2021-2022"
"2022-06-04","region","atlantic",2.01,7,NA,"2021-2022"
"2021-09-11","region","prairies",0.14,0,NA,"2021-2022"
"2021-09-18","nation","ca",7.59,0.03,NA,"2021-2022"
"2022-06-04","province","qc",0.2,12.07,NA,"2021-2022"
"2022-06-04","province","on",1.76,4.48,NA,"2021-2022"
"2022-06-18","province","on",1.63,1.98,NA,"2021-2022"
"2022-06-04","province","bc",1.48,3.88,NA,"2021-2022"
"2022-06-04","nation","ca",2.4,8.44,NA,"2021-2022"
"2022-05-28","region","territories",38.07,41.28,NA,"2021-2022"
"2021-09-18","province","bc",0.71,0,NA,"2021-2022"
"2022-06-18","province","qc",0.24,5.03,NA,"2021-2022"
"2022-05-28","region","prairies",3.78,11.46,NA,"2021-2022"
"2022-05-28","region","atlantic",1.31,6.24,NA,"2021-2022"
"2022-05-28","province","qc",0.16,15.47,NA,"2021-2022"
"2022-05-07","region","atlantic",0.97,5.31,NA,"2021-2022"
"2022-05-07","province","qc",0.13,26.6,NA,"2021-2022"
"2022-07-09","nation","ca",1.47,1.23,NA,"2021-2022"
"2022-07-02","region","atlantic",2.05,3.83,NA,"2021-2022"
"2022-04-16","province","qc",0.21,11.5,NA,"2021-2022"
"2021-09-25","province","on",3.97,0,NA,"2021-2022"
"2022-04-16","province","on",1.21,2.15,NA,"2021-2022"
"2022-07-02","province","qc",0.69,1.92,NA,"2021-2022"
"2022-04-16","province","bc",1.21,1.09,NA,"2021-2022"
"2022-04-16","nation","ca",3.46,3.86,NA,"2021-2022"
"2022-04-09","region","territories",12.5,4.32,NA,"2021-2022"
"2022-04-09","region","prairies",9.47,3.17,NA,"2021-2022"
"2021-09-25","province","qc",41.67,0,NA,"2021-2022"
"2022-04-09","region","atlantic",1.01,0.71,NA,"2021-2022"
"2022-04-09","province","qc",0.18,6.93,NA,"2021-2022"
"2021-09-11","province","on",3.12,0.08,NA,"2021-2022"
"2022-04-09","province","on",0.64,1.17,NA,"2021-2022"
"2022-05-07","province","on",0.78,3.39,NA,"2021-2022"
"2022-04-09","province","bc",1.9,0.91,NA,"2021-2022"
"2022-04-09","nation","ca",4.05,2.49,NA,"2021-2022"
"2022-07-02","region","prairies",2.18,3.03,NA,"2021-2022"
"2021-09-25","region","atlantic",0,0,NA,"2021-2022"
"2022-04-02","region","territories",12.5,0.58,NA,"2021-2022"
"2022-04-02","region","prairies",10.77,2.46,NA,"2021-2022"
"2022-04-02","region","atlantic",0.81,0.3,NA,"2021-2022"
"2022-07-02","region","territories",21.98,4.4,NA,"2021-2022"
"2022-04-02","province","qc",0.1,3.44,NA,"2021-2022"
"2022-04-02","province","on",0.63,1.11,NA,"2021-2022"
